Position [um],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ==================== ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time [ms],1E+13,10000000006,1E+13,1E+13,10000000026,1E+13,1E+13,10000000036,1E+13,1E+13,10000000046,1E+13,1E+13,10000000056,1E+13,1E+13,10000000076,1E+13,1E+13,10000000086,1E+13,1E+13,10000000096,1E+13,1E+13,10000000106,1E+13,1E+13,10000000116,1E+13,1E+13,10000000126,1E+13,1E+13,10000000136,1E+13,1E+13,10000000146,1E+13,1E+13,10000000156,1E+13,1E+13,10000000166,1E+13,1E+13,10000000176,1E+13,1E+13,10000000186,1E+13,1E+13,10000000196,1E+13,1E+13,10000000206,1E+13,1E+13,10000000216,1E+13,1E+13,10000000226,1E+13,1E+13,10000000236,1E+13,1E+13,10000000246,1E+13,1E+13,10000000266,1E+13,1E+13,10000000276,1E+13,1E+13,10000000286,1E+13,1E+13,10000000296,1E+13,1E+13,10000000306,1E+13,1E+13,10000000316,1E+13,1E+13,10000000326,1E+13,1E+13,10000000336,1E+13,1E+13,10000000346,1E+13
2310,2834.511,6.54,7146.811,2841.231,6.035,7148.506,2838.115,7.46,7148.709,,,,2839.298,6.6095,7151.105,2835.35,8.535,7151.619,2843.011,4.621,7151.904,,,,2836.322,5.046,7152.894,,,,2843.374,5.481,7153.599,2831.49,5.476,7153.533,2840.755,6.619,7154.946,2831.444,5.477,7155.114,2834.512,8.497,7155.004,2833.153,7.224,7156.079,2839.202,5.335,7156.391,2837.46,8.410333333,7156.895,2834.653,7.069,7156.961,2836.603,8.954,7157.418,2839.51,5.42,7157.8,2837.341,7.1265,7158.0805,2839.24,7.589,7158.198,2843.457,5.913,7158.746,2831.343,4.672,7160.186,2841.194,7.128,7161.818,2837.635,4.589,7163.048,2836.307,6.46,7163.681,2839.412,7.939,7163.527,2841.438,5.356,7164.342,2834.352,5.213,7156.936,2838.057,6.936,7162.9
2340,2834.566,6.492,7146.964,2841.296,5.974,7148.634,2838.111,7.39,7148.877,,,,2839.306,6.089,7151.128,2835.326,8.5,7151.72,2843.022,4.624,7151.99,,,,2836.39,4.991,7153.069,,,,2843.404,5.47,7153.719,2831.472,5.354,7153.625,2840.764,6.549,7155.087,2831.396,5.374,7155.26,2834.527,8.475,7155.091,2833.197,7.055,7156.216,2839.249,5.278,7156.526,2837.48,8.407666667,7156.852,2834.654,7.028,7157.071,2836.604,8.951,7157.555,2839.501,5.33,7157.923,2837.33,6.641,7158.06,2839.299,7.541,7158.369,2843.444,5.719,7158.802,2831.34,4.621,7160.249,2841.206,7.024,7161.98,2837.688,4.533,7163.181,2836.284,6.394,7163.791,2839.482,7.909,7163.621,2841.399,5.191,7164.39,2834.378,5.092,7156.986,2838.165,7.892,7162.648
2370,2834.666,7.459,7146.817,2841.302,6.88,7148.578,2838.206,8.187,7148.793,,,,2839.32,7.085,7151.131,2835.374,9.416,7151.645,2843.079,5.699,7151.946,,,,2836.41,5.998,7152.969,,,,2843.439,6.483,7153.645,2831.473,6.142,7153.432,2840.756,7.533,7155.064,2831.437,6.401,7155.087,2834.565,9.41,7154.968,2833.182,8.008,7156.087,2839.267,6.205,7156.388,2837.5,8.405,7156.809,2834.711,7.994,7156.975,2836.648,9.816,7157.45,2839.534,6.379,7157.825,2837.326,7.624,7157.961,2839.286,8.501,7158.275,2843.473,6.622,7158.731,2831.341,5.668,7160.137,2841.162,7.97,7161.881,2837.657,5.559,7163.063,2836.31,7.289,7163.704,2839.407,8.704,7163.534,2841.37,6.386,7164.319,2834.404,6.089,7156.857,2838.156,7.659,7162.651
2400,2834.663,7.5,7146.918,2841.292,6.932,7148.675,2838.169,8.183,7148.83,,,,2839.337,7.051,7151.176,2835.399,9.406,7151.689,2843.068,5.717,7151.973,,,,2836.404,6.052,7152.967,,,,2843.455,6.515,7153.675,2831.46,6.381,7153.497,2840.782,7.554,7155.116,2831.427,6.474,7155.056,2834.575,9.44,7155.083,2833.171,8.038,7156.126,2839.226,6.316,7156.489,2837.488,8.379,7156.913,2834.667,8.005,7156.981,2836.65,9.719,7157.445,2839.482,6.341,7157.882,2837.339,7.614,7158.091,2839.264,8.522,7158.317,2843.392,6.712,7158.77,2831.341,5.861,7160.24,2841.133,7.983,7161.957,2837.705,5.644,7163.1,2836.285,7.345,7163.761,2839.435,8.879,7163.529,2841.352,6.474,7164.378,2834.417,6.256,7156.935,2838.104,7.871,7162.884
2430,2834.698,7.484,7146.875,2841.33,6.914,7148.686,2838.21,8.206,7148.86,,,,2839.303,7.131,7151.166,2835.393,9.487,7151.701,2843.076,5.572,7152.012,,,,2836.365,6.004,7152.979,,,,2843.432,6.514,7153.693,2831.456,6.114,7153.5,2840.712,7.552,7155.161,2831.475,6.423,7155.116,2834.566,9.495,7155.097,2833.18,8.031,7156.086,2839.258,6.174,7156.452,2837.477,8.458,7156.888,2834.704,8.086,7157.019,2836.614,9.905,7157.533,2839.537,6.218,7157.835,2837.341,7.701,7158.066,2839.236,8.589,7158.326,2843.451,6.656,7158.826,2831.331,5.679,7160.139,2841.038,7.998,7161.986,2837.633,5.544,7163.159,2836.267,7.281,7163.769,2839.444,8.937,7163.589,2841.261,6.324,7164.427,2834.439,6.037,7156.886,2838.078,7.617,7162.732
2460,2834.682,7.427,7146.891,2841.31,6.833,7148.695,2838.218,8.122,7148.846,,,,2839.304,7.041,7151.176,2835.412,9.431,7151.729,2843.061,5.559,7152.05,,,,2836.402,5.955,7153.021,,,,2843.38,6.485,7153.765,2831.427,6.104,7153.504,2840.663,7.47,7155.223,2831.393,6.436,7155.166,2834.563,9.418,7155.055,2833.134,7.993,7156.095,2839.219,6.138,7156.468,2837.449,8.209,7156.851,2834.68,7.99,7157.018,2836.656,9.669,7157.472,2839.528,6.239,7157.856,2837.316,7.581,7158.107,2839.188,8.479,7158.385,2843.412,6.634,7158.877,2831.346,5.615,7160.247,2841.007,7.865,7162.05,2837.606,5.534,7163.195,2836.3,7.161,7163.771,2839.27,8.601,7163.674,2841.254,6.168,7164.45,2834.4,6.04,7156.964,2838.202,7.51,7162.924
2490,2834.683,7.494,7146.916,2841.331,6.971,7148.773,2838.223,8.123,7148.845,,,,2839.29,7.057,7151.267,2835.398,9.437,7151.743,2843,5.61,7152.075,,,,2836.366,6.029,7152.993,,,,2843.37,6.484,7153.803,2831.423,6.107,7153.451,2840.651,7.501,7155.224,2831.366,6.478,7155.114,2834.547,9.431,7155.018,2833.125,8.076,7156.106,2839.185,6.123,7156.531,2837.455,8.291,7156.926,2834.625,8.018,7157.021,2836.597,9.863,7157.557,2839.497,6.341,7157.957,2837.279,7.614,7158.053,2839.156,8.515,7158.404,2843.386,6.608,7158.94,2831.275,5.856,7160.193,2840.977,7.82,7162.122,2837.558,5.591,7163.218,2836.207,7.316,7163.826,2839.272,8.6,7163.782,2841.187,6.404,7164.5,2834.432,6.059,7156.834,2838.178,8.351,7162.714
2520,2834.67,7.537,7146.913,2841.353,7.026,7148.742,2838.162,8.345,7148.956,,,,2839.377,7.484,7151.331,2835.353,9.44,7151.694,2842.971,5.597,7152.128,,,,2836.34,6.01,7152.981,,,,2843.34,6.526,7153.804,2831.422,6.139,7153.473,2840.628,7.539,7155.245,2831.383,6.488,7155.125,2834.535,9.468,7155.081,2833.099,8.112,7156.142,2839.172,6.148,7156.55,2837.412,8.444,7156.94,2834.663,8.055,7157.026,2836.586,9.951,7157.554,2839.477,6.403,7157.93,2837.24,7.867,7158.144,2839.142,8.545,7158.452,2843.408,6.782,7159.011,2831.28,5.661,7160.18,2841.023,7.959,7162.107,2837.533,5.551,7163.203,2836.228,7.372,7163.8,2839.324,8.808,7163.786,2841.182,6.456,7164.494,2834.346,6.232,7157.013,2838.135,7.569,7162.742
2550,2834.716,7.496,7146.9,2841.292,6.948,7148.795,2838.169,8.196,7148.902,,,,,,,2835.395,9.404,7151.771,2842.982,5.585,7152.129,,,,2836.303,5.929,7152.992,,,,2843.339,6.473,7153.823,2831.425,6.072,7153.538,2840.663,7.482,7155.238,2831.348,6.447,7155.134,2834.536,9.45,7155.1,2833.122,8.17,7156.109,2839.18,6.082,7156.525,2837.435,8.377,7156.938,2834.667,7.999,7157.03,2836.596,9.891,7157.567,2839.459,6.352,7157.962,2837.273,7.581,7158.115,2839.167,8.516,7158.421,2843.393,6.593,7158.945,2831.263,5.648,7160.199,2840.979,7.68,7162.001,2837.581,5.502,7163.225,2836.228,7.173,7163.757,2839.216,8.616,7163.755,2841.171,6.174,7164.474,2834.368,6.088,7156.951,2838.183,7.54,7162.824
2580,2834.7,7.486,7146.986,2841.372,6.867,7148.789,2838.199,8.076,7148.875,,,,,,,2835.372,9.415,7151.741,2842.964,5.514,7152.118,,,,2836.341,5.864,7152.995,,,,2843.355,6.399,7153.806,2831.449,6.039,7153.56,2840.623,7.351,7155.276,2831.396,6.333,7155.172,2834.591,9.417,7155.142,2833.128,8.044,7156.102,2839.19,6.102,7156.521,2837.459,8.319,7156.96,2834.673,7.97,7157.037,2836.603,9.923,7157.592,2839.537,6.124,7157.919,2837.319,7.574,7158.093,2839.193,8.461,7158.43,2843.429,6.566,7158.948,2831.296,5.596,7160.18,2840.987,7.6,7162.06,2837.617,5.446,7163.239,2836.271,7.057,7163.779,2839.292,8.611,7163.765,2841.242,6.176,7164.509,2834.406,5.962,7156.977,2838.299,7.546,7162.844
2610,2834.689,7.454,7147.017,2841.39,6.802,7148.823,2838.221,8.058,7148.891,,,,,,,,,,2842.995,5.51,7152.155,,,,2836.328,5.894,7153.024,,,,2843.374,6.43,7153.897,2831.534,6.004,7153.586,2840.661,7.489,7155.277,2831.369,6.305,7155.175,2834.629,9.218,7155.084,2833.164,8.028,7156.173,2839.216,6.132,7156.526,2837.509,8.181,7156.891,2834.711,7.93,7157.056,2836.635,9.876,7157.616,2839.561,6.148,7157.92,2837.322,7.594,7158.083,2839.179,8.462,7158.457,2843.466,6.595,7158.958,2831.287,5.6,7160.195,2841.042,7.839,7162.13,2837.601,5.451,7163.28,2836.325,7.038,7163.736,2839.329,8.639,7163.824,2841.243,6.172,7164.487,2834.396,6.033,7156.982,2838.383,7.986,7162.76
2640,2834.672,7.45,7146.966,2841.429,6.861,7148.771,2838.195,8.058,7148.903,,,,,,,,,,2843.044,5.501,7152.158,,,,2836.332,5.919,7153.001,,,,2843.385,6.468,7153.84,2831.575,5.993,7153.583,2840.657,7.483,7155.286,2831.362,6.401,7155.147,2834.564,9.215,7155.08,2833.15,8.02,7156.182,2839.212,6.157,7156.482,2837.493,8.226,7156.896,2834.661,7.929,7157.046,2836.568,9.808,7157.648,2839.571,6.149,7157.896,2837.283,7.616,7158.089,2839.191,8.45,7158.45,2843.445,6.59,7158.969,2831.312,5.601,7160.242,2841.049,7.842,7162.145,2837.577,5.481,7163.235,2836.273,7.057,7163.771,2839.409,8.779,7163.723,2841.229,6.293,7164.532,2834.394,6.023,7156.961,2838.27,7.977,7162.77
2670,2834.696,7.511,7146.992,2841.47,6.864,7148.817,2838.217,8.141,7148.953,,,,,,,,,,2843.05,5.589,7152.135,,,,2836.367,5.985,7153.026,,,,2843.414,6.514,7153.843,2831.525,6.082,7153.582,2840.708,7.53,7155.243,2831.367,6.482,7155.154,2834.535,9.311,7155.149,2833.131,7.954,7156.204,2839.246,6.143,7156.512,2837.483,8.32,7156.996,2834.667,7.977,7157.068,2836.542,9.885,7157.646,2839.555,6.127,7157.953,2837.302,7.614,7158.115,2839.22,8.481,7158.469,2843.475,6.657,7158.944,2831.318,5.65,7160.192,2841.023,7.958,7162.113,2837.542,5.587,7163.246,2836.245,7.102,7163.821,2839.312,8.661,7163.814,2841.26,6.489,7164.551,2834.426,6.048,7156.929,2838.239,8,7162.8
2700,2834.707,7.523,7146.953,2841.448,6.722,7148.766,2838.223,8.178,7148.902,,,,,,,,,,2843.031,5.531,7152.138,,,,2836.381,5.815,7153.013,,,,2843.412,6.421,7153.865,2831.545,5.995,7153.572,2840.735,7.48,7155.22,2831.424,6.414,7155.193,2834.529,9.282,7155.166,2833.125,8.002,7156.227,2839.287,6.083,7156.553,2837.472,8.325,7156.954,2834.645,7.951,7157.071,2836.537,9.908,7157.648,2839.546,6.132,7157.965,2837.347,7.617,7158.105,2839.21,8.492,7158.473,2843.465,6.581,7158.98,2831.327,5.581,7160.245,2841.065,7.96,7162.059,2837.502,5.476,7163.272,2836.201,7.028,7163.83,2839.374,8.841,7163.739,2841.285,6.429,7164.538,2834.408,6.014,7156.936,2838.021,7.892,7162.851
2730,2834.668,7.496,7146.91,2841.331,7.161,7148.792,2838.137,8.107,7148.885,,,,,,,,,,2843,5.479,7152.13,,,,2836.357,5.863,7152.959,,,,2843.39,6.324,7153.801,2831.523,5.956,7153.536,2840.762,7.475,7155.2,2831.371,6.421,7155.183,2834.537,9.211,7155.056,2833.128,7.93,7156.234,2839.217,6.077,7156.464,2837.421,8.332,7156.955,2834.639,7.965,7157.045,2836.515,9.895,7157.6,2839.552,6.15,7157.888,2837.322,7.58,7158.05,2839.236,8.497,7158.43,2843.465,6.561,7158.944,2831.33,5.583,7160.189,2841.004,7.946,7162.028,2837.482,5.461,7163.176,2836.218,7.058,7163.745,2839.305,8.662,7163.697,2841.292,6.497,7164.436,2834.39,6.003,7156.939,2838.151,7.533,7162.964
2760,2834.678,7.552,7146.946,2841.333,7.131,7148.772,2838.161,8.116,7148.883,,,,,,,,,,2843.001,5.512,7152.105,,,,2836.324,5.968,7152.962,,,,2843.419,6.393,7153.805,2831.518,5.985,7153.517,2840.745,7.492,7155.21,2831.352,6.442,7155.18,2834.533,9.263,7155.128,2833.111,8.001,7156.204,2839.184,6.135,7156.4,2837.381,8.383,7156.959,2834.595,7.998,7157.05,2836.494,9.918,7157.622,2839.521,6.231,7157.853,2837.24,7.579,7158.055,2839.122,8.539,7158.48,2843.469,6.612,7158.95,2831.328,5.675,7160.193,2841.016,7.982,7162.02,2837.525,5.535,7163.197,2836.236,7.067,7163.775,2839.324,8.632,7163.792,2841.23,6.514,7164.486,2834.407,6.04,7156.892,2838.341,7.931,7162.925
2790,2834.648,7.625,7146.92,2841.255,7.355,7148.873,2838.188,8.205,7148.919,,,,,,,,,,2843.028,5.462,7152.126,,,,2836.301,5.919,7152.965,,,,2843.396,6.402,7153.853,2831.501,6.047,7153.585,2840.709,7.508,7155.239,2831.352,6.453,7155.188,2834.565,9.406,7155.209,2833.103,8.079,7156.225,2839.205,6.152,7156.481,2837.401,8.434,7156.985,2834.59,8.016,7157.106,2836.483,9.924,7157.73,2839.508,6.386,7157.928,2837.26,7.814,7158.163,2839.152,8.53,7158.475,2843.423,6.653,7159.003,2831.299,5.62,7160.227,2841.041,8.019,7162.062,2837.484,5.428,7163.124,2836.231,7.204,7163.75,2839.384,8.677,7163.849,2841.218,6.534,7164.54,2834.403,6.026,7156.936,2838.497,8.058,7162.778
2820,2834.738,7.615,7146.972,2841.493,7.084,7148.851,2838.241,8.202,7148.981,,,,,,,,,,2843.132,5.459,7152.172,,,,2836.415,5.703,7152.911,,,,2843.507,6.429,7153.896,2831.584,6.018,7153.579,2840.815,7.502,7155.3,2831.527,6.438,7155.214,2834.627,9.428,7155.254,2833.212,8.129,7156.253,2839.375,6.125,7156.501,2837.501,8.419,7157.061,2834.728,8.026,7157.14,2836.624,9.881,7157.766,2839.63,6.303,7157.992,2837.403,7.621,7158.153,2839.26,8.511,7158.515,2843.528,6.602,7159.021,2831.386,5.582,7160.193,2841.065,7.953,7162.127,2837.557,5.384,7163.193,2836.326,7.158,7163.754,2839.539,8.851,7163.838,2841.3,6.466,7164.544,2834.472,6.054,7156.991,2838.189,8.088,7162.697
2850,2834.605,7.569,7147.044,2841.484,6.992,7148.933,2838.168,8.068,7149.032,,,,,,,,,,2843.028,5.426,7152.179,,,,2836.339,5.822,7153.063,,,,2843.426,6.167,7153.89,2831.539,5.99,7153.663,2840.658,7.379,7155.35,2831.381,6.365,7155.252,2834.488,9.33,7155.273,2833.092,8.035,7156.304,2839.22,6.061,7156.604,2837.373,8.269,7157.096,2834.618,7.95,7157.181,2836.509,9.861,7157.8,2839.529,6.121,7157.972,2837.276,7.535,7158.194,2839.12,8.517,7158.605,2843.428,6.502,7159.085,2831.278,5.571,7160.253,2840.92,7.688,7162.121,2837.443,5.456,7163.213,2836.199,7.031,7163.784,2839.324,8.659,7163.897,2841.162,6.398,7164.625,2834.371,6.005,7157.054,2838.282,8.023,7162.783
2880,2834.623,7.774,7146.968,2841.446,7,7148.744,2838.158,8.094,7148.891,,,,,,,,,,2843.019,5.477,7152.076,,,,2836.309,5.905,7152.94,,,,2843.381,6.352,7153.822,2831.492,6.059,7153.575,2840.684,7.367,7155.204,2831.368,6.385,7155.178,2834.52,9.363,7155.214,2833.103,8.02,7156.232,2839.191,6.092,7156.449,2837.424,8.281,7157.012,2834.599,7.955,7157.109,2836.527,9.922,7157.697,2839.521,6.188,7157.838,2837.291,7.546,7158.145,2839.146,8.552,7158.47,2843.44,6.505,7158.937,2831.316,5.556,7160.179,2841.002,7.861,7162.085,2837.512,5.466,7163.12,2836.248,7.037,7163.712,2839.351,8.625,7163.767,2841.147,6.312,7164.468,2834.398,6.023,7156.92,2837.998,7.926,7162.816
2910,2834.585,7.946,7147.111,2841.398,7.105,7148.841,2838.151,8.34,7149.065,,,,,,,,,,2843.049,5.429,7152.221,,,,2836.308,5.788,7153.091,,,,2843.417,6.362,7153.916,2831.507,6.043,7153.74,2840.667,7.473,7155.314,2831.301,6.341,7155.307,2834.502,9.379,7155.275,2833.04,8.024,7156.266,2839.219,6.097,7156.569,2837.407,8.475,7157.125,2834.616,8.011,7157.2,2836.529,9.924,7157.797,2839.517,6.209,7157.967,2837.275,7.734,7158.237,2839.121,8.615,7158.608,2843.437,6.57,7159.044,2831.333,5.512,7160.34,2841.013,7.969,7162.088,2837.542,5.319,7163.288,2836.246,7.152,7163.835,2839.449,8.883,7163.854,2841.179,6.272,7164.605,2834.36,5.964,7157.084,2838.058,7.835,7163.103
2940,2834.592,7.622,7146.952,2841.42,7.02,7148.856,2838.132,8.082,7148.974,,,,,,,,,,2843.013,5.425,7152.164,,,,2836.299,5.864,7153.057,,,,2843.428,6.19,7153.798,2831.442,6.011,7153.673,2840.674,7.341,7155.289,2831.336,6.119,7155.234,2834.486,9.311,7155.285,2833.067,7.981,7156.258,2839.23,6.079,7156.577,2837.397,8.198,7157.012,2834.581,7.92,7157.151,2836.495,9.858,7157.738,2839.528,6.165,7157.923,2837.233,7.552,7158.182,2839.157,8.48,7158.616,2843.407,6.502,7158.979,2831.344,5.469,7160.344,2840.964,7.846,7162.096,2837.55,5.343,7163.271,2836.235,7.034,7163.781,2839.292,8.701,7163.826,2841.185,6.175,7164.528,2834.309,5.989,7157.106,2838.13,8.015,7162.903
2970,2834.605,7.638,7147.019,2841.385,6.992,7148.844,2838.187,8.073,7149.004,,,,,,,,,,2842.99,5.42,7152.17,,,,2836.331,5.731,7152.973,,,,2843.307,6.045,7153.831,2831.458,6.084,7153.63,2840.674,7.231,7155.262,2831.322,6.325,7155.254,2834.517,9.319,7155.243,2832.987,8.026,7156.245,2839.201,6.058,7156.538,2837.412,8.172,7157.039,2834.566,7.957,7157.159,2836.487,9.873,7157.732,2839.53,6.142,7157.983,2837.262,7.575,7158.191,2839.115,8.503,7158.547,2843.364,6.493,7159.028,2831.316,5.473,7160.321,2840.933,7.866,7162.115,2837.482,5.41,7163.246,2836.215,7.047,7163.763,2839.246,8.615,7163.847,2841.176,6.176,7164.524,2834.335,5.996,7157.068,2838.184,7.928,7163.156
3000,2834.677,7.564,7147.084,2841.448,6.913,7148.989,2838.228,8.122,7149.127,,,,,,,,,,2843.061,5.286,7152.299,,,,2836.378,5.662,7153.12,,,,2843.43,6.209,7153.966,2831.504,6.025,7153.761,2840.727,7.191,7155.384,2831.363,6.312,7155.348,2834.492,9.415,7155.337,2832.997,8.05,7156.353,2839.208,6.049,7156.642,2837.444,8.285,7157.218,2834.601,7.995,7157.267,2836.494,9.927,7157.839,2839.533,6.105,7158.106,2837.316,7.675,7158.373,2839.127,8.531,7158.639,2843.446,6.505,7159.138,2831.283,5.424,7160.405,2841.028,7.888,7162.246,2837.449,5.259,7163.339,2836.168,7.027,7163.835,2839.253,8.703,7163.985,2841.151,6.175,7164.609,2834.36,5.98,7157.197,2838.068,7.485,7162.97
3030,2834.653,7.514,7146.959,2841.405,7,7148.851,2838.237,8.049,7149.019,,,,,,,,,,2842.949,5.456,7152.195,,,,2836.332,5.754,7153.026,,,,2843.372,6.335,7153.902,2831.461,6.094,7153.617,2840.703,7.359,7155.34,2831.322,6.216,7155.147,2834.428,9.332,7155.234,2833.029,7.946,7156.225,2839.223,6.034,7156.603,2837.418,8.135,7157.036,2834.582,7.896,7157.15,2836.484,9.835,7157.75,2839.537,6.133,7157.957,2837.309,7.615,7158.275,2839.12,8.493,7158.551,2843.411,6.553,7159.059,2831.295,5.48,7160.307,2841.001,7.936,7162.153,2837.507,5.348,7163.269,2836.199,7.033,7163.765,2839.255,8.715,7163.891,2841.126,6.337,7164.586,2834.329,5.943,7157.041,2838.021,8,7162.894
3060,2834.649,7.495,7146.989,2841.411,6.994,7148.917,2838.231,8.053,7149.064,,,,,,,,,,2842.854,5.463,7152.264,,,,2836.333,5.786,7153.094,,,,2843.342,6.335,7153.939,2831.484,6.115,7153.637,2840.733,7.401,7155.393,2831.374,6.374,7155.217,2834.443,9.289,7155.288,2832.998,7.953,7156.275,2839.211,6.073,7156.607,2837.418,8.157,7157.092,2834.587,7.894,7157.18,2836.481,9.826,7157.774,2839.505,6.134,7157.998,2837.311,7.572,7158.25,2839.135,8.46,7158.602,2843.374,6.544,7159.091,2831.283,5.494,7160.311,2840.958,7.955,7162.205,2837.434,5.462,7163.306,2836.187,7.05,7163.758,2839.296,8.737,7163.915,2841.121,6.406,7164.566,2834.335,5.987,7157.081,2838.046,7.595,7162.727
3090,2834.707,7.455,7147.02,2841.308,6.929,7148.981,2838.239,8.045,7149.078,,,,,,,,,,2842.772,5.371,7152.394,,,,2836.303,5.763,7153.088,,,,2843.32,6.202,7153.913,2831.449,6.066,7153.647,2840.695,7.2,7155.382,2831.31,6.075,7155.192,2834.452,9.277,7155.316,2833.032,7.858,7156.337,2839.211,5.972,7156.64,2837.392,8.074,7157.098,2834.582,7.843,7157.166,2836.518,9.68,7157.71,2839.484,6.058,7158.056,2837.283,7.489,7158.288,2839.119,8.34,7158.594,2843.424,6.487,7159.148,2831.311,5.293,7160.365,2840.972,7.918,7162.216,2837.438,5.354,7163.309,2836.23,7.019,7163.823,2839.338,8.598,7163.959,2841.104,6.278,7164.636,2834.322,5.988,7157.169,2838.158,8.069,7162.928
3120,2834.709,7.507,7147.036,2841.403,6.965,7148.961,2838.23,8.089,7149.098,,,,,,,,,,2842.838,5.45,7152.345,,,,2836.336,5.919,7153.148,,,,2843.31,6.295,7153.963,2831.466,6.094,7153.685,2840.713,7.288,7155.453,2831.314,6.179,7155.203,2834.475,9.276,7155.284,2833.104,7.877,7156.373,2839.231,6.039,7156.654,2837.369,8.17,7157.094,2834.548,7.895,7157.177,2836.473,9.779,7157.771,2839.51,6.135,7158.063,2837.26,7.507,7158.278,2839.067,8.446,7158.633,2843.413,6.522,7159.153,2831.337,5.444,7160.356,2841.02,7.986,7162.237,2837.479,5.401,7163.328,2836.204,6.984,7163.801,2839.301,8.629,7163.951,2841.105,6.314,7164.686,2834.394,5.825,7157.03,2837.964,7.935,7162.967
3150,2834.649,7.503,7147.021,2841.357,7.054,7148.981,2838.233,8.065,7149.101,,,,,,,,,,2842.854,5.488,7152.301,,,,2836.386,5.809,7153.144,,,,2843.351,6.375,7153.987,2831.516,6.143,7153.664,2840.719,7.365,7155.384,2831.333,6.186,7155.21,2834.482,9.21,7155.196,2833.01,7.916,7156.314,2839.185,6.086,7156.653,2837.418,8.169,7157.082,2834.567,7.87,7157.189,2836.496,9.784,7157.77,2839.532,6.201,7158.042,2837.279,7.542,7158.254,2839.084,8.446,7158.668,2843.427,6.502,7159.156,2831.28,5.513,7160.36,2841,8.024,7162.207,2837.42,5.441,7163.275,2836.195,7.05,7163.824,2839.281,8.68,7164.018,2841.067,6.349,7164.665,2834.311,5.983,7157.146,2837.958,8.361,7162.852
3180,2834.686,7.397,7147.073,2841.443,6.947,7148.995,2838.249,8.151,7149.104,,,,,,,,,,2842.942,5.435,7152.358,,,,2836.442,5.615,7153.158,,,,2843.399,6.199,7154.028,2831.558,6.072,7153.7,2840.802,7.455,7155.445,2831.32,6.132,7155.246,2834.466,9.206,7155.239,2833.025,7.792,7156.385,2839.266,6.053,7156.729,2837.458,8.161,7157.17,2834.62,7.895,7157.235,2836.489,9.858,7157.785,2839.551,6.067,7158.076,2837.311,7.555,7158.296,2839.251,8.539,7158.599,2843.355,6.46,7159.191,2831.361,5.43,7160.394,2841.027,8.141,7162.246,2837.513,5.234,7163.274,2836.258,6.974,7163.849,2839.399,8.893,7163.999,2841.127,6.431,7164.722,2834.335,5.945,7157.237,2838.207,8.385,7163.061
3210,2834.647,7.303,7147.13,2841.445,7.027,7149.039,2838.22,8.031,7149.141,,,,,,,,,,2842.979,5.439,7152.333,,,,2836.434,5.651,7153.167,,,,2843.42,6.162,7153.99,2831.609,6.063,7153.771,2840.789,7.351,7155.483,2831.335,6.128,7155.283,2834.469,9.068,7155.235,2833.029,7.636,7156.351,2839.307,6.035,7156.738,2837.479,8.082,7157.175,2834.638,7.697,7157.263,2836.521,9.701,7157.751,2839.59,6.07,7158.094,2837.343,7.511,7158.295,2839.198,8.427,7158.69,2843.437,6.484,7159.214,2831.315,5.387,7160.429,2841.028,8.033,7162.256,2837.548,5.206,7163.308,2836.247,6.978,7163.828,2839.383,8.649,7164.015,2841.155,6.423,7164.699,2834.417,5.789,7157.125,2838.136,8.002,7163.008
3240,2834.646,7.396,7147.184,2841.424,7.013,7149.027,2838.222,8.064,7149.206,,,,,,,,,,2842.983,5.457,7152.377,,,,2836.404,5.683,7153.159,,,,2843.369,6.33,7154.072,2831.587,6.044,7153.789,2840.788,7.429,7155.467,2831.339,6.159,7155.291,2834.467,9.098,7155.303,2833.033,7.609,7156.466,2839.296,6.047,7156.81,2837.478,8.122,7157.2,2834.6,7.76,7157.318,2836.501,9.804,7157.843,2839.582,6.068,7158.155,2837.288,7.525,7158.333,2839.169,8.444,7158.734,2843.444,6.516,7159.214,2831.327,5.361,7160.425,2841.056,8.029,7162.272,2837.512,5.32,7163.4,2836.181,6.955,7163.902,2839.332,8.698,7164.023,2841.13,6.381,7164.713,2834.4,5.788,7157.119,2838.093,8.208,7162.887
3270,2834.74,7.479,7147.189,2841.467,7.125,7149.015,2838.309,8.079,7149.218,,,,,,,,,,2842.977,5.487,7152.416,,,,2836.374,5.82,7153.273,,,,2843.385,6.386,7154.126,2831.573,6.059,7153.764,2840.787,7.455,7155.53,2831.352,6.233,7155.302,2834.491,9.096,7155.321,2833.117,7.913,7156.504,2839.327,6.077,7156.799,2837.506,8.326,7157.283,2834.615,7.853,7157.329,2836.493,9.798,7157.887,2839.566,6.085,7158.173,2837.335,7.673,7158.377,2839.23,8.527,7158.707,2843.428,6.588,7159.251,2831.31,5.356,7160.469,2840.981,8.112,7162.292,2837.525,5.336,7163.439,2836.196,7.042,7163.949,2839.36,8.948,7164.073,2841.102,6.502,7164.754,2834.42,5.83,7157.147,2838.073,8.03,7162.718
